Date,City,Crop,Min_Price,Max_Price,Season
2024-05-01,Nashik,Rice,3099.35,3170.39,Summer
2024-05-02,Nashik,Rice,3044.66,3203.38,Summer
2024-05-03,Nashik,Rice,3101.63,3262.2,Summer
2024-05-04,Nashik,Rice,3081.52,3293.23,Summer
2024-05-05,Nashik,Rice,3044.95,3283.15,Summer
2024-05-06,Nashik,Rice,3016.19,3225.32,Summer
2024-05-07,Nashik,Rice,2973.64,3183.05,Summer
2024-05-08,Nashik,Rice,2916.92,3135.15,Summer
2024-05-09,Nashik,Rice,2872.85,3136.07,Summer
2024-05-10,Nashik,Rice,2818.08,3116.06,Summer
2024-05-11,Nashik,Rice,2846.7,3154.5,Summer
2024-05-12,Nashik,Rice,2864.35,3138.77,Summer
2024-05-13,Nashik,Rice,2914.09,3106.12,Summer
2024-05-14,Nashik,Rice,2911.95,3072.83,Summer
2024-05-15,Nashik,Rice,2913.31,3096.46,Summer
2024-05-16,Nashik,Rice,2935.46,3117.6,Summer
2024-05-17,Nashik,Rice,2886.17,3127.22,Summer
2024-05-18,Nashik,Rice,2836.67,3167.84,Summer
2024-05-19,Nashik,Rice,2825.64,3200.71,Summer
2024-05-20,Nashik,Rice,2809.75,3232.47,Summer
2024-05-21,Nashik,Rice,2784.93,3285.74,Summer
2024-05-22,Nashik,Rice,2776.66,3336.02,Summer
2024-05-23,Nashik,Rice,2802.61,3312.1,Summer
2024-05-24,Nashik,Rice,2820.83,3333.99,Summer
2024-05-25,Nashik,Rice,2843.35,3290.24,Summer
2024-05-26,Nashik,Rice,2900.16,3314.7,Summer
2024-05-27,Nashik,Rice,2923.71,3277.42,Summer
2024-05-28,Nashik,Rice,2883.47,3309.58,Summer
2024-05-29,Nashik,Rice,2903.31,3322.68,Summer
2024-05-30,Nashik,Rice,2927.22,3279.96,Summer
2024-05-31,Nashik,Rice,2981.91,3300.55,Summer
2024-06-01,Nashik,Rice,3020.39,3261.68,Rainy
2024-06-02,Nashik,Rice,3078.37,3209.68,Rainy
2024-06-03,Nashik,Rice,3049.38,3205.67,Rainy
2024-06-04,Nashik,Rice,3045.42,3245.5,Rainy
2024-06-05,Nashik,Rice,3105.17,3279.59,Rainy
2024-06-06,Nashik,Rice,3141.95,3299.72,Rainy
2024-06-07,Nashik,Rice,3186.03,3286.58,Rainy
2024-06-08,Nashik,Rice,3200.49,3298.17,Rainy
2024-06-09,Nashik,Rice,3137.51,3318.96,Rainy
2024-06-10,Nashik,Rice,3141.04,3379.01,Rainy
2024-06-11,Nashik,Rice,3195.98,3324.51,Rainy
2024-06-12,Nashik,Rice,3209.68,3352.79,Rainy
2024-06-13,Nashik,Rice,3273.07,3380.08,Rainy
2024-06-14,Nashik,Rice,3207.87,3447.51,Rainy
2024-06-15,Nashik,Rice,3191.99,3392.84,Rainy
2024-06-16,Nashik,Rice,3233.78,3407.19,Rainy
2024-06-17,Nashik,Rice,3285.19,3351.17,Rainy
2024-06-18,Nashik,Rice,3250.53,3314.54,Rainy
2024-06-19,Nashik,Rice,3282.33,3370.1,Rainy
2024-06-20,Nashik,Rice,3320.96,3376.25,Rainy
2024-06-21,Nashik,Rice,3268.4,3372.06,Rainy
2024-06-22,Nashik,Rice,3288.67,3412.79,Rainy
2024-06-23,Nashik,Rice,3326.28,3415.77,Rainy
2024-06-24,Nashik,Rice,3280.52,3372.82,Rainy
2024-06-25,Nashik,Rice,3282.63,3353.14,Rainy
2024-06-26,Nashik,Rice,3280.56,3307.27,Rainy
2024-06-27,Nashik,Rice,3285.86,3314.76,Rainy
2024-06-28,Nashik,Rice,3275.46,3299.2,Rainy
2024-06-29,Nashik,Rice,3245.48,3335.3,Rainy
2024-06-30,Nashik,Rice,3292.8,3359.6,Rainy
2024-07-01,Nashik,Rice,3288.66,3322.32,Rainy
2024-07-02,Nashik,Rice,3302.54,3387.49,Rainy
2024-07-03,Nashik,Rice,3268.87,3425.46,Rainy
2024-07-04,Nashik,Rice,3237.2,3413.4,Rainy
2024-07-05,Nashik,Rice,3190.26,3412.99,Rainy
2024-07-06,Nashik,Rice,3137.64,3405.44,Rainy
2024-07-07,Nashik,Rice,3097.96,3340.82,Rainy
2024-07-08,Nashik,Rice,3094.59,3350.4,Rainy
2024-07-09,Nashik,Rice,3062.23,3325.27,Rainy
2024-07-10,Nashik,Rice,3081.67,3297.53,Rainy
2024-07-11,Nashik,Rice,3024.12,3346.68,Rainy
2024-07-12,Nashik,Rice,2995.86,3336.98,Rainy
2024-07-13,Nashik,Rice,3006.07,3329.33,Rainy
2024-07-14,Nashik,Rice,2967.19,3346.86,Rainy
2024-07-15,Nashik,Rice,2925.14,3364.89,Rainy
2024-07-16,Nashik,Rice,2969.76,3429.31,Rainy
2024-07-17,Nashik,Rice,2936.3,3389.53,Rainy
2024-07-18,Nashik,Rice,2994.28,3410.08,Rainy
2024-07-19,Nashik,Rice,2946.23,3369.43,Rainy
2024-07-20,Nashik,Rice,2946.55,3319.41,Rainy
2024-07-21,Nashik,Rice,3005.0,3334.04,Rainy
2024-07-22,Nashik,Rice,2986.54,3268.61,Rainy
2024-07-23,Nashik,Rice,3031.08,3310.75,Rainy
2024-07-24,Nashik,Rice,3029.96,3315.71,Rainy
2024-07-25,Nashik,Rice,3068.86,3379.86,Rainy
2024-07-26,Nashik,Rice,3124.26,3314.31,Rainy
2024-07-27,Nashik,Rice,3062.49,3323.52,Rainy
2024-07-28,Nashik,Rice,3070.05,3305.14,Rainy
2024-07-29,Nashik,Rice,3014.14,3356.78,Rainy
2024-07-30,Nashik,Rice,3013.62,3395.37,Rainy
2024-07-31,Nashik,Rice,3001.46,3360.59,Rainy
2024-08-01,Nashik,Rice,3018.47,3299.18,Rainy
2024-08-02,Nashik,Rice,3001.99,3268.3,Rainy
2024-08-03,Nashik,Rice,3051.05,3329.21,Rainy
2024-08-04,Nashik,Rice,3005.41,3347.28,Rainy
2024-08-05,Nashik,Rice,3017.31,3329.16,Rainy
2024-08-06,Nashik,Rice,3004.02,3294.12,Rainy
2024-08-07,Nashik,Rice,2973.75,3311.53,Rainy
2024-08-08,Nashik,Rice,2999.64,3327.27,Rainy
2024-08-09,Nashik,Rice,3004.76,3374.41,Rainy
2024-08-10,Nashik,Rice,2968.49,3345.03,Rainy
2024-08-11,Nashik,Rice,2950.98,3388.82,Rainy
2024-08-12,Nashik,Rice,2916.95,3332.93,Rainy
2024-08-13,Nashik,Rice,2908.85,3286.23,Rainy
2024-08-14,Nashik,Rice,2852.41,3298.54,Rainy
2024-08-15,Nashik,Rice,2850.3,3326.65,Rainy
2024-08-16,Nashik,Rice,2875.34,3277.44,Rainy
2024-08-17,Nashik,Rice,2879.1,3334.98,Rainy
2024-08-18,Nashik,Rice,2826.19,3383.04,Rainy
2024-08-19,Nashik,Rice,2876.41,3364.88,Rainy
2024-08-20,Nashik,Rice,2845.11,3379.11,Rainy
2024-08-21,Nashik,Rice,2806.93,3400.01,Rainy
2024-08-22,Nashik,Rice,2761.94,3453.53,Rainy
2024-08-23,Nashik,Rice,2719.19,3494.02,Rainy
2024-08-24,Nashik,Rice,2697.99,3522.48,Rainy
2024-08-25,Nashik,Rice,2738.28,3573.9,Rainy
2024-08-26,Nashik,Rice,2759.19,3568.05,Rainy
2024-08-27,Nashik,Rice,2769.9,3624.12,Rainy
2024-08-28,Nashik,Rice,2775.31,3659.72,Rainy
2024-08-29,Nashik,Rice,2793.51,3692.1,Rainy
2024-08-30,Nashik,Rice,2786.86,3761.97,Rainy
2024-08-31,Nashik,Rice,2832.15,3700.47,Rainy
2023-08-01,Nashik,Wheat,3096.62,3236.78,Rainy
2023-08-02,Nashik,Wheat,3157.98,3223.44,Rainy
2023-08-03,Nashik,Wheat,3123.4,3230.21,Rainy
2023-08-04,Nashik,Wheat,3075.93,3283.01,Rainy
2023-08-05,Nashik,Wheat,3024.42,3249.07,Rainy
2023-08-06,Nashik,Wheat,3042.59,3195.66,Rainy
2023-08-07,Nashik,Wheat,3089.99,3194.07,Rainy
2023-08-08,Nashik,Wheat,3085.09,3149.01,Rainy
2023-08-09,Nashik,Wheat,3052.39,3100.06,Rainy
2023-08-10,Nashik,Wheat,3000.73,3124.69,Rainy
2023-08-11,Nashik,Wheat,2998.42,3148.21,Rainy
2023-08-12,Nashik,Wheat,2991.2,3090.07,Rainy
2023-08-13,Nashik,Wheat,3000.32,3092.4,Rainy
2023-08-14,Nashik,Wheat,2979.73,3048.37,Rainy
2023-08-15,Nashik,Wheat,3004.42,3057.38,Rainy
2023-08-16,Nashik,Wheat,2983.48,3110.16,Rainy
2023-08-17,Nashik,Wheat,2975.3,3100.14,Rainy
2023-08-18,Nashik,Wheat,2991.87,3077.85,Rainy
2023-08-19,Nashik,Wheat,3020.34,3130.04,Rainy
2023-08-20,Nashik,Wheat,3001.79,3096.52,Rainy
2023-08-21,Nashik,Wheat,2980.15,3101.76,Rainy
2023-08-22,Nashik,Wheat,2930.7,3058.72,Rainy
2023-08-23,Nashik,Wheat,2920.22,3012.28,Rainy
2023-08-24,Nashik,Wheat,2948.77,2968.12,Rainy
2023-08-25,Nashik,Wheat,2973.66,2982.32,Rainy
2023-08-26,Nashik,Wheat,2961.93,2976.31,Rainy
2023-08-27,Nashik,Wheat,2915.61,2984.93,Rainy
2023-08-28,Nashik,Wheat,2965.14,3000.79,Rainy
2023-08-29,Nashik,Wheat,2962.8,2976.12,Rainy
2023-08-30,Nashik,Wheat,2959.72,2984.18,Rainy
2023-08-31,Nashik,Wheat,3005.48,3026.23,Rainy
2023-09-01,Nashik,Wheat,3023.69,3076.38,Rainy
2023-09-02,Nashik,Wheat,2984.57,3020.22,Rainy
2023-09-03,Nashik,Wheat,2999.53,3025.61,Rainy
2023-09-04,Nashik,Wheat,2993.04,3014.62,Rainy
2023-09-05,Nashik,Wheat,2954.49,3019.3,Rainy
2023-09-06,Nashik,Wheat,2898.43,3020.16,Rainy
2023-09-07,Nashik,Wheat,2908.51,3048.0,Rainy
2023-09-08,Nashik,Wheat,2850.49,3079.6,Rainy
2023-09-09,Nashik,Wheat,2882.25,3063.62,Rainy
2023-09-10,Nashik,Wheat,2827.72,3104.42,Rainy
2023-09-11,Nashik,Wheat,2845.25,3118.3,Rainy
2023-09-12,Nashik,Wheat,2854.08,3146.88,Rainy
2023-09-13,Nashik,Wheat,2891.96,3145.07,Rainy
2023-09-14,Nashik,Wheat,2855.9,3132.14,Rainy
2023-09-15,Nashik,Wheat,2866.38,3105.99,Rainy
2023-09-16,Nashik,Wheat,2896.49,3136.05,Rainy
2023-09-17,Nashik,Wheat,2933.64,3125.49,Rainy
2023-09-18,Nashik,Wheat,2942.42,3147.27,Rainy
2023-09-19,Nashik,Wheat,2927.12,3184.57,Rainy
2023-09-20,Nashik,Wheat,2966.72,3235.88,Rainy
2023-09-21,Nashik,Wheat,2984.61,3235.7,Rainy
2023-09-22,Nashik,Wheat,2960.19,3222.49,Rainy
2023-09-23,Nashik,Wheat,2941.98,3168.43,Rainy
2023-09-24,Nashik,Wheat,2913.7,3180.53,Rainy
2023-09-25,Nashik,Wheat,2949.35,3241.01,Rainy
2023-09-26,Nashik,Wheat,2905.85,3302.83,Rainy
2023-09-27,Nashik,Wheat,2922.63,3354.97,Rainy
2023-09-28,Nashik,Wheat,2894.32,3306.99,Rainy
2023-09-29,Nashik,Wheat,2891.22,3304.95,Rainy
2023-09-30,Nashik,Wheat,2882.68,3311.1,Rainy
2023-10-01,Nashik,Wheat,2895.76,3375.47,Winter
2023-10-02,Nashik,Wheat,2880.27,3388.37,Winter
2023-10-03,Nashik,Wheat,2918.63,3451.94,Winter
2023-10-04,Nashik,Wheat,2940.96,3417.93,Winter
2023-10-05,Nashik,Wheat,2994.61,3425.89,Winter
2023-10-06,Nashik,Wheat,3045.95,3494.35,Winter
2023-10-07,Nashik,Wheat,3042.47,3560.88,Winter
2023-10-08,Nashik,Wheat,3098.51,3623.05,Winter
2023-10-09,Nashik,Wheat,3061.64,3688.5,Winter
2023-10-10,Nashik,Wheat,3071.97,3645.89,Winter
2023-10-11,Nashik,Wheat,3121.06,3624.65,Winter
2023-10-12,Nashik,Wheat,3071.73,3614.31,Winter
2023-10-13,Nashik,Wheat,3123.98,3683.47,Winter
2023-10-14,Nashik,Wheat,3113.6,3736.3,Winter
2023-10-15,Nashik,Wheat,3136.08,3722.12,Winter
2023-10-16,Nashik,Wheat,3135.04,3786.81,Winter
2023-10-17,Nashik,Wheat,3110.13,3735.2,Winter
2023-10-18,Nashik,Wheat,3106.94,3675.17,Winter
2023-10-19,Nashik,Wheat,3151.51,3691.02,Winter
2023-10-20,Nashik,Wheat,3176.1,3740.89,Winter
2023-10-21,Nashik,Wheat,3153.73,3764.69,Winter
2023-10-22,Nashik,Wheat,3134.37,3775.07,Winter
2023-10-23,Nashik,Wheat,3109.28,3738.86,Winter
2023-10-24,Nashik,Wheat,3141.15,3775.61,Winter
2023-10-25,Nashik,Wheat,3181.25,3811.84,Winter
2023-10-26,Nashik,Wheat,3231.46,3872.72,Winter
2023-10-27,Nashik,Wheat,3272.09,3876.59,Winter
2023-10-28,Nashik,Wheat,3328.13,3930.8,Winter
2023-10-29,Nashik,Wheat,3314.87,3968.17,Winter
2023-10-30,Nashik,Wheat,3294.33,3933.86,Winter
2023-10-31,Nashik,Wheat,3259.26,3972.21,Winter
2023-11-01,Nashik,Wheat,3312.45,4038.04,Winter
2023-11-02,Nashik,Wheat,3320.45,3971.72,Winter
2023-11-03,Nashik,Wheat,3306.34,4037.77,Winter
2023-11-04,Nashik,Wheat,3275.32,4075.69,Winter
2023-11-05,Nashik,Wheat,3239.74,4102.45,Winter
2023-11-06,Nashik,Wheat,3238.27,4045.94,Winter
2023-11-07,Nashik,Wheat,3180.92,4063.06,Winter
2023-11-08,Nashik,Wheat,3226.28,4104.59,Winter
2023-11-09,Nashik,Wheat,3287.79,4127.97,Winter
2023-11-10,Nashik,Wheat,3309.82,4092.02,Winter
2023-11-11,Nashik,Wheat,3318.35,4114.41,Winter
2023-11-12,Nashik,Wheat,3336.03,4166.69,Winter
2023-11-13,Nashik,Wheat,3293.76,4152.42,Winter
2023-11-14,Nashik,Wheat,3237.55,4136.15,Winter
2023-11-15,Nashik,Wheat,3249.55,4197.89,Winter
2023-11-16,Nashik,Wheat,3203.92,4161.95,Winter
2023-11-17,Nashik,Wheat,3263.0,4123.25,Winter
2023-11-18,Nashik,Wheat,3263.38,4165.41,Winter
2023-11-19,Nashik,Wheat,3281.02,4159.89,Winter
2023-11-20,Nashik,Wheat,3228.99,4109.47,Winter
2023-11-21,Nashik,Wheat,3196.75,4073.23,Winter
2023-11-22,Nashik,Wheat,3258.83,4026.14,Winter
2023-11-23,Nashik,Wheat,3257.01,4044.05,Winter
2023-11-24,Nashik,Wheat,3295.26,4055.24,Winter
2023-11-25,Nashik,Wheat,3291.06,4093.43,Winter
2023-11-26,Nashik,Wheat,3328.04,4173.1,Winter
2023-11-27,Nashik,Wheat,3346.81,4152.03,Winter
2023-11-28,Nashik,Wheat,3292.94,4133.15,Winter
2023-11-29,Nashik,Wheat,3324.01,4200.04,Winter
2023-11-30,Nashik,Wheat,3274.14,4152.13,Winter
2023-12-01,Nashik,Wheat,3330.86,4111.02,Winter
2023-12-02,Nashik,Wheat,3297.22,4135.62,Winter
2023-12-03,Nashik,Wheat,3336.68,4102.19,Winter
2023-12-04,Nashik,Wheat,3293.64,4074.85,Winter
2023-12-05,Nashik,Wheat,3347.5,4150.5,Winter
2023-12-06,Nashik,Wheat,3350.85,4101.81,Winter
2023-12-07,Nashik,Wheat,3406.08,4104.28,Winter
2023-12-08,Nashik,Wheat,3356.86,4084.75,Winter
2023-12-09,Nashik,Wheat,3305.62,4129.86,Winter
2023-12-10,Nashik,Wheat,3306.17,4065.36,Winter
2023-12-11,Nashik,Wheat,3317.76,4078.95,Winter
2023-12-12,Nashik,Wheat,3260.95,4002.72,Winter
2023-12-13,Nashik,Wheat,3199.8,4064.24,Winter
2023-12-14,Nashik,Wheat,3253.61,4085.36,Winter
2023-12-15,Nashik,Wheat,3226.3,4100.64,Winter
2023-12-16,Nashik,Wheat,3182.59,4096.87,Winter
2023-12-17,Nashik,Wheat,3210.0,4035.46,Winter
2023-12-18,Nashik,Wheat,3162.32,4015.98,Winter
2023-12-19,Nashik,Wheat,3165.12,4094.86,Winter
2023-12-20,Nashik,Wheat,3223.29,4170.19,Winter
2023-12-21,Nashik,Wheat,3286.64,4236.0,Winter
2023-12-22,Nashik,Wheat,3297.3,4302.32,Winter
2023-12-23,Nashik,Wheat,3343.86,4386.63,Winter
2023-12-24,Nashik,Wheat,3401.06,4449.54,Winter
2023-12-25,Nashik,Wheat,3459.09,4415.66,Winter
2023-12-26,Nashik,Wheat,3458.01,4459.59,Winter
2023-12-27,Nashik,Wheat,3406.5,4503.93,Winter
2023-12-28,Nashik,Wheat,3456.65,4479.95,Winter
2023-12-29,Nashik,Wheat,3436.44,4527.53,Winter
2023-12-30,Nashik,Wheat,3403.91,4610.63,Winter
2023-12-31,Nashik,Wheat,3375.38,4565.57,Winter
2024-01-01,Nashik,Wheat,3325.8,4474.37,Winter
2024-01-02,Nashik,Wheat,3291.17,4488.18,Winter
2024-01-03,Nashik,Wheat,3261.45,4480.77,Winter
2024-01-04,Nashik,Wheat,3239.08,4473.77,Winter
2024-01-05,Nashik,Wheat,3243.32,4434.85,Winter
2024-01-06,Nashik,Wheat,3268.34,4523.15,Winter
2024-01-07,Nashik,Wheat,3301.91,4555.56,Winter
2024-01-08,Nashik,Wheat,3294.75,4469.34,Winter
2024-01-09,Nashik,Wheat,3349.32,4406.86,Winter
2024-01-10,Nashik,Wheat,3313.97,4339.03,Winter
2024-01-11,Nashik,Wheat,3330.95,4342.43,Winter
2024-01-12,Nashik,Wheat,3367.64,4359.62,Winter
2024-01-13,Nashik,Wheat,3400.61,4314.74,Winter
2024-01-14,Nashik,Wheat,3374.24,4238.51,Winter
2024-01-15,Nashik,Wheat,3318.89,4218.11,Winter
2024-01-16,Nashik,Wheat,3288.47,4297.62,Winter
2024-01-17,Nashik,Wheat,3228.29,4212.04,Winter
2024-01-18,Nashik,Wheat,3257.37,4225.99,Winter
2024-01-19,Nashik,Wheat,3242.94,4250.59,Winter
2024-01-20,Nashik,Wheat,3301.26,4285.5,Winter
2024-01-21,Nashik,Wheat,3314.33,4306.05,Winter
2024-01-22,Nashik,Wheat,3339.96,4379.57,Winter
2024-01-23,Nashik,Wheat,3326.78,4342.33,Winter
2024-01-24,Nashik,Wheat,3285.77,4367.07,Winter
2024-01-25,Nashik,Wheat,3227.6,4436.63,Winter
2024-01-26,Nashik,Wheat,3210.07,4418.67,Winter
2024-01-27,Nashik,Wheat,3225.59,4390.78,Winter
2024-01-28,Nashik,Wheat,3240.41,4447.74,Winter
2024-01-29,Nashik,Wheat,3273.24,4432.37,Winter
2024-01-30,Nashik,Wheat,3222.23,4508.78,Winter
2024-01-31,Nashik,Wheat,3228.81,4560.39,Winter
2024-02-01,Nashik,Wheat,3278.4,4491.67,Winter
2024-02-02,Nashik,Wheat,3231.96,4517.09,Winter
2024-02-03,Nashik,Wheat,3169.25,4565.16,Winter
2024-02-04,Nashik,Wheat,3174.1,4581.72,Winter
2024-02-05,Nashik,Wheat,3176.59,4649.37,Winter
2024-02-06,Nashik,Wheat,3169.87,4643.12,Winter
2024-02-07,Nashik,Wheat,3170.22,4555.24,Winter
2024-02-08,Nashik,Wheat,3120.23,4535.39,Winter
2024-02-09,Nashik,Wheat,3166.48,4482.2,Winter
2024-02-10,Nashik,Wheat,3160.99,4501.2,Winter
2024-02-11,Nashik,Wheat,3212.12,4434.94,Winter
2024-02-12,Nashik,Wheat,3241.66,4374.73,Winter
2024-02-13,Nashik,Wheat,3298.47,4424.15,Winter
2024-02-14,Nashik,Wheat,3304.4,4373.15,Winter
2024-02-15,Nashik,Wheat,3245.83,4436.75,Winter
2024-02-16,Nashik,Wheat,3194.65,4456.45,Winter
2024-02-17,Nashik,Wheat,3223.95,4377.3,Winter
2024-02-18,Nashik,Wheat,3191.81,4325.68,Winter
2024-02-19,Nashik,Wheat,3199.82,4332.57,Winter
2024-02-20,Nashik,Wheat,3142.15,4339.31,Winter
2024-02-21,Nashik,Wheat,3140.58,4388.17,Winter
2024-02-22,Nashik,Wheat,3132.85,4391.32,Winter
2024-02-23,Nashik,Wheat,3109.03,4463.53,Winter
2024-02-24,Nashik,Wheat,3068.47,4515.01,Winter
2024-02-25,Nashik,Wheat,3022.31,4528.43,Winter
2024-02-26,Nashik,Wheat,2982.17,4554.66,Winter
2024-02-27,Nashik,Wheat,2953.55,4569.47,Winter
2024-02-28,Nashik,Wheat,2962.78,4600.22,Winter
2024-02-29,Nashik,Wheat,3003.15,4670.98,Winter
2024-03-01,Nashik,Wheat,3053.91,4666.38,Summer
2024-03-02,Nashik,Wheat,3072.71,4618.8,Summer
2024-03-03,Nashik,Wheat,3028.19,4573.55,Summer
2024-03-04,Nashik,Wheat,3070.05,4631.92,Summer
2024-03-05,Nashik,Wheat,3065.68,4667.83,Summer
2024-03-06,Nashik,Wheat,3013.58,4682.72,Summer
2024-03-07,Nashik,Wheat,3031.88,4615.7,Summer
2024-03-08,Nashik,Wheat,3021.95,4635.86,Summer
2024-03-09,Nashik,Wheat,3065.35,4706.57,Summer
2024-03-10,Nashik,Wheat,3114.61,4781.73,Summer
2024-03-11,Nashik,Wheat,3167.55,4798.99,Summer
2024-03-12,Nashik,Wheat,3210.91,4869.5,Summer
2024-03-13,Nashik,Wheat,3192.05,4929.84,Summer
2024-03-14,Nashik,Wheat,3146.26,4912.32,Summer
2024-03-15,Nashik,Wheat,3139.59,4939.92,Summer
2024-03-16,Nashik,Wheat,3109.17,4945.64,Summer
2024-03-17,Nashik,Wheat,3152.66,5011.01,Summer
2024-03-18,Nashik,Wheat,3195.78,4990.51,Summer
2024-03-19,Nashik,Wheat,3227.9,4978.12,Summer
2024-03-20,Nashik,Wheat,3206.0,5069.57,Summer
2024-03-21,Nashik,Wheat,3226.21,5107.89,Summer
2024-03-22,Nashik,Wheat,3185.71,5014.03,Summer
2024-03-23,Nashik,Wheat,3139.46,5073.82,Summer
2024-03-24,Nashik,Wheat,3100.45,5006.67,Summer
2024-03-25,Nashik,Wheat,3132.04,5018.89,Summer
2024-03-26,Nashik,Wheat,3093.85,5096.24,Summer
2024-03-27,Nashik,Wheat,3055.69,5101.02,Summer
2024-03-28,Nashik,Wheat,3027.63,5123.42,Summer
2024-03-29,Nashik,Wheat,2995.55,5102.68,Summer
2024-03-30,Nashik,Wheat,2991.69,5070.98,Summer
2024-03-31,Nashik,Wheat,2998.99,4992.01,Summer
2024-04-01,Nashik,Wheat,3043.29,5045.54,Summer
2024-04-02,Nashik,Wheat,3069.03,4967.02,Summer
2024-04-03,Nashik,Wheat,3087.4,4969.84,Summer
2024-04-04,Nashik,Wheat,3110.09,5059.19,Summer
2024-04-05,Nashik,Wheat,3062.4,5063.44,Summer
2024-04-06,Nashik,Wheat,3035.93,4968.61,Summer
2024-04-07,Nashik,Wheat,2999.63,4928.69,Summer
2024-04-08,Nashik,Wheat,3053.96,4912.16,Summer
2024-04-09,Nashik,Wheat,2993.85,4839.85,Summer
2024-04-10,Nashik,Wheat,2978.64,4932.07,Summer
2024-04-11,Nashik,Wheat,2975.62,5003.32,Summer
2024-04-12,Nashik,Wheat,3030.71,4946.27,Summer
2024-04-13,Nashik,Wheat,3046.53,4869.61,Summer
2024-04-14,Nashik,Wheat,3012.76,4951.04,Summer
2024-04-15,Nashik,Wheat,2990.8,5001.47,Summer
2024-04-16,Nashik,Wheat,3017.41,5060.14,Summer
2024-04-17,Nashik,Wheat,2998.1,5086.66,Summer
2024-04-18,Nashik,Wheat,2968.19,5086.57,Summer
2024-04-19,Nashik,Wheat,2981.64,5131.51,Summer
2024-04-20,Nashik,Wheat,3041.19,5066.87,Summer
2024-04-21,Nashik,Wheat,3024.18,5025.32,Summer
2024-04-22,Nashik,Wheat,3074.54,5045.76,Summer
2024-04-23,Nashik,Wheat,3027.15,5040.29,Summer
2024-04-24,Nashik,Wheat,3006.27,5118.08,Summer
2024-04-25,Nashik,Wheat,2981.8,5190.72,Summer
2024-04-26,Nashik,Wheat,3031.78,5090.14,Summer
2024-04-27,Nashik,Wheat,3036.44,5180.78,Summer
2024-04-28,Nashik,Wheat,3076.55,5117.27,Summer
2024-04-29,Nashik,Wheat,3042.26,5095.44,Summer
2024-04-30,Nashik,Wheat,3097.03,5029.92,Summer
2024-05-01,Nashik,Wheat,3085.54,5108.37,Summer
2024-05-02,Nashik,Wheat,3126.37,5079.61,Summer
2024-05-03,Nashik,Wheat,3149.59,5042.45,Summer
2024-05-04,Nashik,Wheat,3157.3,5133.56,Summer
2024-05-05,Nashik,Wheat,3124.79,5230.48,Summer
2024-05-06,Nashik,Wheat,3139.16,5126.33,Summer
2024-05-07,Nashik,Wheat,3125.66,5104.54,Summer
2024-05-08,Nashik,Wheat,3167.7,5168.38,Summer
2024-05-09,Nashik,Wheat,3178.24,5101.1,Summer
2024-05-10,Nashik,Wheat,3171.95,5069.01,Summer
2024-05-11,Nashik,Wheat,3218.81,5164.97,Summer
2024-05-12,Nashik,Wheat,3231.11,5125.92,Summer
2024-05-13,Nashik,Wheat,3186.92,5217.7,Summer
2024-05-14,Nashik,Wheat,3177.54,5196.36,Summer
2024-05-15,Nashik,Wheat,3212.34,5229.92,Summer
2024-05-16,Nashik,Wheat,3263.24,5234.58,Summer
2024-05-17,Nashik,Wheat,3278.74,5202.93,Summer
2024-05-18,Nashik,Wheat,3319.48,5209.46,Summer
2024-05-19,Nashik,Wheat,3267.86,5148.43,Summer
2024-05-20,Nashik,Wheat,3235.8,5050.8,Summer
2024-05-21,Nashik,Wheat,3278.39,5046.33,Summer
2024-05-22,Nashik,Wheat,3232.63,5144.43,Summer
2024-05-23,Nashik,Wheat,3288.27,5107.68,Summer
2024-05-24,Nashik,Wheat,3320.85,5091.07,Summer
2024-05-25,Nashik,Wheat,3316.76,5085.96,Summer
2024-05-26,Nashik,Wheat,3277.5,5152.64,Summer
2024-05-27,Nashik,Wheat,3247.42,5168.34,Summer
2024-05-28,Nashik,Wheat,3207.18,5265.06,Summer
2024-05-29,Nashik,Wheat,3186.9,5250.69,Summer
2024-05-30,Nashik,Wheat,3209.56,5205.82,Summer
2024-05-31,Nashik,Wheat,3189.0,5239.91,Summer
2024-06-01,Nashik,Wheat,3171.66,5194.56,Rainy
2024-06-02,Nashik,Wheat,3183.9,5097.34,Rainy
2024-06-03,Nashik,Wheat,3199.17,5107.94,Rainy
2024-06-04,Nashik,Wheat,3242.27,5187.82,Rainy
2024-06-05,Nashik,Wheat,3253.83,5212.66,Rainy
2024-06-06,Nashik,Wheat,3226.5,5307.27,Rainy
2024-06-07,Nashik,Wheat,3276.57,5371.09,Rainy
2024-06-08,Nashik,Wheat,3297.66,5296.47,Rainy
2024-06-09,Nashik,Wheat,3291.82,5311.36,Rainy
2024-06-10,Nashik,Wheat,3240.77,5255.06,Rainy
2024-06-11,Nashik,Wheat,3192.11,5248.34,Rainy
2024-06-12,Nashik,Wheat,3195.57,5305.25,Rainy
2024-06-13,Nashik,Wheat,3162.98,5350.34,Rainy
2024-06-14,Nashik,Wheat,3163.32,5415.1,Rainy
2024-06-15,Nashik,Wheat,3103.78,5511.03,Rainy
2024-06-16,Nashik,Wheat,3050.93,5604.5,Rainy
2024-06-17,Nashik,Wheat,3032.01,5690.4,Rainy
2024-06-18,Nashik,Wheat,3025.77,5693.23,Rainy
2024-06-19,Nashik,Wheat,3008.94,5758.54,Rainy
2024-06-20,Nashik,Wheat,2995.3,5674.3,Rainy
2024-06-21,Nashik,Wheat,3054.16,5620.83,Rainy
